track_name,artist,cluster,popularity
Granada,Bryn Terfel;Joseph Calleja;Czech Philharmonic Orchestra;Paul Bateman,1,19
Aži Dahāka,Therion,2,23
"Bui Doi (From ""Miss Saigon"")",Collabro,1,19
"Concerto for 2 Oboes in C Major, Op. 7, No. 2: II. Adagio",Tomaso Albinoni;Anthony Camden;Alison Alty;London Virtuosi;John Georgiadis,1,21
"Ailein Duinn (Theme From The Movie ""Rob Roy"")",Méav,1,20
Elegie: O doux printemps d'autrefois,Jules Massenet;Joshua Bell;Michael Stern;Academy of St. Martin in the Fields,1,20
"Lehár: Die lustige Witwe, Act 2: Vilja-Lied (Hanna)",Franz Lehár;Karita Mattila;London Philharmonic Orchestra;Yutaka Sado,1,20
"Fago: Tam non splendet sol creatus: III. ""Dum infans iam dormit""",Francesco Nicola Fago;Jakub Józef Orliński;Maxim Emelyanychev;Il Pomo D'oro,1,19
Spectres - Live,Avantasia,0,22
We’ve Got Tonight,Michael Ball;Amy Wadge,1,20
"As If We Never Said Goodbye - From ""Sunset Boulevard""",Jason Manford,1,19
You're The Voice,Michael Ball;Alfie Boe,3,20
"O di Betlemme, altera poverta ventu: I. Sinfonia",Alessandro Scarlatti;Maya Boog;Cologne Chamber Orchestra;Helmut Muller-Bruhl,1,21
"Bring Me Sunshine - From ""Morecambe & Wise""",Michael Ball;Alfie Boe,3,20
L’arlésienne Suite No. 2 (Arr. E. Guiraud): II. Intermezzo,Georges Bizet;Orquestra Simfònica de Barcelona i Nacional de Catalunya;Pablo González,1,20
La maja dolorosa II,Teresa Berganza;Juan Antonio Alvares Parejo,1,20
"Carmen, Act III, No.20 Trio: En vain pour éviter (Carmen)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,1,21
"Carmen, Act III, No.19 bis Récit: Reposons nous une heure ici mes camarades (Le Dancaïro)",Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,1,20
Sylvia: Act I: Les chasseresses (Fanfare),Léo Delibes;Razumovsky Symphony Orchestra;Andrew Mogrelia,1,21
"Les fêtes d'Hébé, RCT 41, Act I Scene 5: Revenez, tendre amant, embellissez ces lieux",Jean-Philippe Rameau;Lóránt Najbauer;Purcell Choir;Orfeo Orchestra;Gyorgy Vashegyi,1,20
"Turandot / Act 1: ""Signore, ascolta""",Giacomo Puccini;Montserrat Caballé;London Philharmonic Orchestra;Zubin Mehta,1,20
"Jeux d'enfants, Op. 22: IV. Little Husband, Little Wife",Georges Bizet;Barry Wordsworth;London Symphony Orchestra,1,20
La traviata / Act III: Teneste la promessa...Addio del passato,Giuseppe Verdi;Anna Netrebko;Wiener Philharmoniker;Carlo Rizzi,1,20
Verdi: Messa da Requiem: IV. Mors stupebit,"Giuseppe Verdi;Riccardo Muti;Samuel Ramey;Orchestra Del Teatro Alla Scala, Milano",1,20
"Verdi: Aida, Act 4, Scene 2: ""O terra, addio, valle di pianti"" (Aida, Radamès, Amneris, Coro)","Giuseppe Verdi;Riccardo Muti;Chorus of the Royal Opera House, Covent Garden;Fiorenza Cossotto;Montserrat Caballé;Plácido Domingo;New Philharmonia Orchestra",1,20
Per Te,Il Volo,1,20
Parla piu piano (Thème du Parrain),Roberto Alagna;Yvan Cassar;Paris Symphony Orchestra,1,31
Suantrai (Brahms Lullaby),Órla Fallon,1,24
Forrest Gump Suite,Danny Wright,1,49
Smile,Il Volo,1,19
Skyrim Theme (Dragonborn),Celtic Woman,3,45
E’ La Mia Vita,Il Volo,1,20
Sleeping Sun - 2005 Version,Nightwish,2,38
My Lagan Love,Celtic Woman,1,19
Rigoletto - Pari Siamo!,Piero Cappuccilli,1,19
"Norma / Act 1 Scene 1: ""Casta Diva"" (Critical Ed. Maurizio Biondi and Riccardo Minasi)",Vincenzo Bellini;Cecilia Bartoli;International Chamber Vocalists;Orchestra La Scintilla;Giovanni Antonini,1,41
Come Cover Me - Live,Nightwish,0,21
Luck Be A Lady,Michael Ball;Alfie Boe,2,20
Dis moi poupée,Therion,2,22
The Isle Of Innisfree,Celtic Thunder;Emmet Cahill,1,19
Now We Are Free,Celtic Thunder;Keith Harkin,1,19
Danny Boy - 2013 Version,Celtic Woman,1,19
"La Bohème / Act 1: ""O soave fanciulla""",Giacomo Puccini;Carlo Bergonzi;Renata Tebaldi;Ettore Bastianini;Orchestra dell'Accademia Nazionale di Santa Cecilia;Tullio Serafin,1,20
"La Bohème / Act 1: ""O soave fanciulla""",Giacomo Puccini;Anna Netrebko;Rolando Villazón;Boaz Daniel;Bavarian Radio Symphony Orchestra;Bertrand de Billy,1,20
L'amour est bleu - Mellow Version,Therion,2,22
"Tosca / Act 2: ""Vissi d'arte, vissi d'amore""","Giacomo Puccini;Montserrat Caballé;Orchestra of the Royal Opera House, Covent Garden;Sir Colin Davis",1,20
"Ailein Duinn (Theme From The Movie ""Rob Roy"")",Méav,1,20
"Das Land des Lächelns / Act 2: ""Dein ist mein ganzes Herz"" - Live",Plácido Domingo;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,0,18
"Manon Lescaut: ""Donna non vidi mai""",Giacomo Puccini;Luciano Pavarotti;National Philharmonic Orchestra;Oliviero de Fabritiis,1,20
You're The Voice,Michael Ball;Alfie Boe,3,20
Falling Slowly,Celtic Thunder;Damian McGinty,2,20
Morning Has Broken,Phil Coulter;Trad Arr,1,20
Solamente una Vez,José Carreras,1,18
"Bring Me Sunshine - From ""Morecambe & Wise""",Michael Ball;Alfie Boe,3,20
Notte Stellata (The Swan) - Live From The Detroit Opera House,Il Volo,0,19
"L'Africaine / Act 4: ""Mi batte il cor...O Paradiso!""",Giacomo Meyerbeer;Luciano Pavarotti;National Philharmonic Orchestra;Oliviero de Fabritiis,1,19
"Rigoletto, Act I: Gualtier Malde … Caro nome","Giuseppe Verdi;Maria Callas;Milan La Scala Chorus;Orchestra Del Teatro Alla Scala, Milano;Tullio Serafin",1,20
"Carmen, Act III, No.19 bis Récit: Que regarde-tu donc? (Carmen/Don José)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,1,20
"Carmen, WD 31 / Act I: Chanson et Duo: ""Près des remparts de Séville""",Georges Bizet;Teresa Berganza;Plácido Domingo;London Symphony Orchestra;Claudio Abbado,1,20
"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",Georges Bizet;Théophile Alexandre;Quatuor Zaïde,1,20
The Pharaoh Sails To Orion,Nightwish,0,22
"Carmen, Act III, No.20 Trio: Voyons que j'essaie à mon tour (Carmen)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,1,20
Verdi: Messa da Requiem: IX. Ingemisco,"Giuseppe Verdi;Riccardo Muti;Luciano Pavarotti;Orchestra Del Teatro Alla Scala, Milano",1,20
"Carmen, Act III, No.24 Finale: Prends garde à toi Carmen (Don José/Le Dancaïro/Bohémiens et Bohémiennes/Le Remendado/Carmen/Micaëla/Frasquita/Mercédès)",Georges Bizet;Roberto Alagna;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,1,20
"Rigoletto, Act I: Questa o quella per me pari sono",Giuseppe Verdi;Alfredo Kraus;Gianandrea Gavazzeni;Orchestra del Maggio Musicale Fiorentino,1,20
"Turandot, SC 91 / Act III: ""Nessun dorma!""",Giacomo Puccini;Luciano Pavarotti;John Alldis Choir;Wandsworth School Boys Choir;London Philharmonic Orchestra;Zubin Mehta,1,20
"Tosca / Act II: ""Meno male!"" - ""Egli è là""",Giacomo Puccini;Heinz Zednik;José Carreras;Ruggero Raimondi;Berliner Philharmoniker;Herbert von Karajan;Schoeneberger Saengerknaben;Chor der Deutschen Oper Berlin,1,20
"Tosca / Act II: Ha più forte sapore (Scarpia, Sciarrone, Spoletta)",Giacomo Puccini;Heinz Zednik;Ruggero Raimondi;Victor von Halem;Berliner Philharmoniker;Herbert von Karajan,1,20
"Carmen, Act III, No.24 Finale: Toréador en garde! (Escamillo)",Georges Bizet;Thomas Hampson;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,1,20
Messa da Requiem: 2. Dies irae,Giuseppe Verdi;Berliner Philharmoniker;Carlo Maria Giulini;Ernst Senff Chor,1,20
"Il Trovatore / Act 2: ""Vedi! le fosche notturne spoglie"" (Anvil Chorus)","Giuseppe Verdi;Chorus of the Royal Opera House, Covent Garden;Orchestra of the Royal Opera House, Covent Garden;Sir Colin Davis",1,20
"La traviata / Act II: ""Imponete"" ""Non amarlo ditegli""",Giuseppe Verdi;Anna Netrebko;Thomas Hampson;Wiener Philharmoniker;Carlo Rizzi,1,20
"Verdi: Aida, Act 2: ""Che veggo! Egli? Mio padre!"" (Aida, Amneris, Radamès, Ramfis, Il Re, Sacerdoti, Popolo, Amonasro)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,1,20
"Verdi: Aida, Act 2: ""Il dolor che in quel volto favella"" (Radamès, Amneris, Amonasro, Il Re, Aida, Schiave, Popolo, Ramfis, Sacerdoti, Prigionieri)",Giuseppe Verdi;Riccardo Muti,1,20
"Verdi: Aida, Act 2: ""Ma tu, Re, tu signore possente"" (Amonasro, Aida, Schiave, Prigionieri, Ramfis, Sacerdotesse, Amneris, Il Re, Popolo)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,1,20
"E più ti penso - From ""Once Upon A Time In America""",Andrea Bocelli;Ariana Grande,1,46
Il Canto,Il Volo;Plácido Domingo,1,19
Just for You,Giovanni,1,45
Only Love,Nana Mouskouri,1,36
Adagio,Lara Fabian,1,50
I Believe,Andrea Bocelli;Cecilia Bartoli,1,19
El Día Que Me Quieras - En Vivo,Carlos Marin,0,19
With Or Without You,Military Wives,1,44
Solamente Una Vez,Andrea Bocelli,1,53
Le temps des cathédrales,Alessandro Safina,1,19
Sigma,Chloe Agnew,1,19
Preghiera (arr. Mercurio),Andrea Bocelli,1,20
Music of the Night,The Ten Tenors,1,19
La Vie En Rose,Margaret Keys,1,19
L’Hymne à l’amour,Lara Fabian,1,19
Black Swan Theory,Aevum,2,19
Sincera,Josh Groban,1,19
Mother Of Mine,Sumi Jo,1,19
Viva Olympia - Live,André Rieu;Johann Strauss Orchestra,0,20
Finan's Isle Suite: Finan's Isle,Mairead Nesbitt,1,19
Undertow,Nightwish,1,20
I Know Him So Well (with Sheridan Smith),Amanda Holden;Sheridan Smith,1,18
Pokarekare Ana,All Angels,1,18
Bésame Mucho,Filippa Giordano,1,19
Over the Rainbow,The Ten Tenors,1,18
"Dreaming of the Days (Vocal Version of Einaudi’s ""I Giorni"")",Katherine Jenkins,1,18
All Through The Night,Hayley Westenra,1,20
Con Te Partiro,Jorge Castro,1,19
The Pharaoh Sails To Orion - Live,Nightwish,0,21
Danny Boy,Mario Lanza,1,19
Rivers of Lust,Tarja,1,20
I Dreamed a Dream,Susan Boyle,1,19
Cielito Lindo,André Rieu,0,19
Song Of Myself - Instrumental,Nightwish,2,21
I Know Him So Well,Elaine Paige;Barbara Dickson,1,52
Gaîté parisienne: No. 23: Barcarolle,Jacques Offenbach;Arthur Fiedler;Boston Pops Orchestra,1,21
Nella Fantasia,Russell Watson,1,18
You Raise Me Up,The Texas Tenors,1,19
Over the Rainbow,Collabro,1,19
Notte a Venezia,Petra Berger;Alessandro Neri,1,19
Nuestra Playa,Nana Mouskouri,1,19
"Zoroastre, RCT 62, Act I, Scène III: Air tendre en rendeau",Jean-Philippe Rameau;Teodor Currentzis,1,20
Aria E Memoria (We'll Be Together) - English Version,Alessandro Safina;Chrissie Hynde,1,19
Don't Cry For Me Argentina - Live,André Rieu;Mirusia Louwerse,1,20
"Be My Love (From ""The Toast of New Orleans"")",Mario Lanza,1,19
La fanciulla del West: Ch'ella mi creda,Giacomo Puccini;Thomas Harper;Slovak Radio Symphony Orchestra;Michael Halasz,1,20
"Fago: Confitebor tibi Domine: III. ""Fidelia omnia mandata ejus""",Francesco Nicola Fago;Jakub Józef Orliński;Maxim Emelyanychev;Il Pomo D'oro,1,19
"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",Georges Bizet;Théophile Alexandre;Quatuor Zaïde,1,20
"Albinoni: Concerto a cinque in G Minor, Op. 10 No. 2: II. Andante",Tomaso Albinoni;Claudio Scimone;I Solisti Veneti,1,20
Verdi: Messa da Requiem: V. Liber scriptus - Dies irae,"Giuseppe Verdi;Riccardo Muti;Coro Del Teatro Alla Scala Di Milano;Dolora Zajic;Orchestra Del Teatro Alla Scala, Milano",1,20
Lobby,Anitta;Missy Elliott,3,2
Boys Don't Cry,Anitta,2,2
Lobby,Anitta;Missy Elliott,3,1
Poquito,Anitta;Swae Lee,3,2
Envolver,Anitta,3,1
Supera - Ao Vivo,Péricles,0,58
Girl from Rio - TroyBoi Remix,Anitta;DaBaby;TroyBoi,3,1
El que espera,Anitta;Maluma,3,2
Pantera,Anitta,3,3
A Pagodeira - Ao Vivo,Marvvila;Pk;Mc Don Juan,0,63
Sinais,Sorriso Maroto,3,60
Playlist,Mumuzinho,3,58
Fica Combinado Assim - Ao Vivo,Sorriso Maroto,0,57
Golaço (Ao Vivo),Turma do Pagode;Vou pro Sereno,0,63
Eu Topo - Ao Vivo,Sorriso Maroto,0,59
Juramento do Dedinho,Bom Gosto;Mano Walter,3,57
Socadona - Funk Remix,LUDMILLA;DJ Will22;Topo La Maskara;Mariah Angeliq;Mr. Vegas,3,1
Reprise - Ao Vivo,Sorriso Maroto,0,59
Vai Errar de Novo - Ao Vivo,Pixote,0,57
Sem Vestígios - Ao Vivo,Mumuzinho,3,65
A Primeira Namorada - Ao Vivo,Sorriso Maroto,0,59
Porradão / Eternamente Feliz / Dom de Sonhar / Supra Sumo do Amor / O Som do Tambor - Ao Vivo,Pique Novo;Tiee,0,63
É Dor Que Não Passa - Ao Vivo,Ferrugem,0,61
Tira Ela de Mim / Cigana / Só por um Momento,Kamisa 10,3,57
Vencedor - Ao Vivo,Thiaguinho;Abayomi,0,61
Sem Perceber - Ao Vivo,Vitinho;Pixote,0,57
Envolver,Anitta,3,84
Pode Chegar (feat. Ferrugem),Quinteto S.A.;Ferrugem,3,57
Cheiro Bom do Seu Cabelo - Ao vivo,LUDMILLA,3,55
"Até O Sol Quis Ver - Ao Vivo Na Ilha Da Magia,Brasil/2008",Exaltasamba,0,56
I Love You Too - Ao Vivo,LUDMILLA;Orochi,3,55
Dividido - Ao Vivo,Os Travessos,0,53
4 da Manhã,Grupo Presença,3,55
Fatalmente,Rodriguinho,3,56
Para Tudo - Ao Vivo,Jeito Moleque,0,55
1 Metro e 65 - Ao Vivo,Sorriso Maroto,0,54
Saudade Arregaça,Pixote,3,57
Traição - Ao Vivo,Vitinho,0,54
Mande Um Sinal / Sinais - Ao vivo,LUDMILLA,3,56
Vai Que Cola / Faz Falta / Me Diz (Por Favor) (feat. Vitinho) - Ao Vivo,Di Propósito;Gamadinho;Vitinho,3,53
Maçã Verde - Ao Vivo,Grupo Presença;MC Hariel,0,52
Sintoma de Amor / Depois do Amor / Agenda - Ao vivo,LUDMILLA,3,56
Sem Abuso - Ao Vivo,Art Popular,3,54
Pacote Completo - Ao Vivo,Suel;Di Propósito,0,55
Vai Dar Match - Ao Vivo,Suel;Turma do Pagode,3,54
Presentinho - Ao Vivo No Rio De Janeiro / 2019,Guga Nandes,0,54
A Culpa É do Coração - Ao Vivo,Pixote,3,54
Como ninguém dá - Ao vivo,Mr. Dan,3,56
Até que enfim / Pra você acreditar / Paciência - Ao Vivo,Ferrugem,0,53
Eu Te Uso e Sumo / Não Seria Justo / Nem Pensar - Ao vivo,LUDMILLA,3,56
Terminar na Cama,Grupo Sem Abuso;Daniel Caon,3,55
Outra Recaída,Binho Simões;Mumuzinho,0,55
Missão Impossível - Ao Vivo,Suel;Sorriso Maroto,3,54
Coisas do Amor (Fã de Carteirinha) / Você Pode - Ao Vivo,Pixote,0,54
Prejuízo - Ao Vivo,Dilsinho;Sorriso Maroto,0,53
Faz Assim - Ao Vivo,Sorriso Maroto,0,53
Me Faz Feliz - Ao Vivo,Jeito Moleque,0,54
30 Audios,Thiaguinho,3,53
Bloco Poesia Acústica: Poesia 6 / Aurora Boreal (Ao Vivo em Goiânia),Kamisa 10,0,55
Agora Cuido Eu - Ao Vivo,Suel,3,54
Faz um Coração Aí (Ao Vivo),Turma do Pagode,0,56
Namoro Escondido / Por Amar Você - Ao Vivo,Nosso Sentimento,0,53
Teu Segredo - Ao Vivo,Péricles;Chrigor,0,55
Foi Ótimo - Ao Vivo No Casa Filtr,Turma do Pagode;Mari Fernandez,3,54
Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,Turma do Pagode;Péricles;Chrigor,0,54
Acidentes Acontecem - Ao Vivo,Sorriso Maroto;Lauana Prado,0,53
Só Penso no Lar - Ao Vivo,Grupo Clareou,0,54
To Fazendo Falta / Desejo de Amar / Inaraí - Ao Vivo,Kamisa 10,0,54
Problema Emocional / Volta de Vez Pra Mim / Pra Ser Minha Musa,Samba De Dom,3,56
Não Tem Perdão - Ao Vivo,Sorriso Maroto,1,53
Rodovia - Ao Vivo,Vitinho,3,56
Golaço (Ao Vivo),Turma do Pagode;Vou pro Sereno,0,54
Investe em Mim / Voltei / Pente e Rala / Na Cama / Cara de Pau - Ao Vivo,Di Propósito,0,55
Por Favor,Gamadinho,3,54
Tá Desculpada - Ao Vivo,Vitinho,3,53
Sóca Fofo,A Dama,3,54
Que Situação,Bokaloka,0,52
Mete Seu Cachorro,La Furia,3,52
Maravilha Te Amar,Os Travessos,3,51
Eu Te Amo - Ao Vivo,Péricles,3,52
Meu Amor - Ao Vivo,Pixote,0,52
Dorme Com Deus - Ao Vivo,Tá Na Mente;Péricles,0,52
Linda Voz (Olá),Péricles;Lucas Morato,0,50
Pauperrecido,Bom Gosto;Vinny Santa Fé,3,50
Marra de Durão / É Natural / Sem Radar - Ao Vivo,Vitor Limma;Pata de Urso,2,52
Pretexto,Imaginasamba,3,51
Pai de menina - Ao vivo,Ferrugem,0,52
Tô de Boa - Ao vivo,LUDMILLA;Vou pro Sereno,3,53
Pot-Pourri: Franqueza / Tão Inocente / Tudo por Você - Ao Vivo,Pixote,0,52
Sobrenatural / Eu Nunca Amei Assim - Ao Vivo,Turma do Pagode,0,50
Para De Pirraca,Imaginasamba,0,51
A Vida É Dela - Ao Vivo,Bom Gosto,3,52
Velocidade da Luz,Grupo Revelação,3,52
Muito Cedo,Turma do Pagode,0,51
100 Likes - Ao Vivo,Sorriso Maroto;Belo,0,51
Clichê - Live,Sorriso Maroto,0,52
Insegurança / Curto Circuito / Final de Tarde - Ao Vivo,Di Propósito;Mumuzinho,0,51
Meu Tudo em Um - Ao Vivo,Thiago Martins,0,52
Dividido,Chininha,3,52
Mande um Sinal / Ele e Ela - Live,Pixote,3,52
Onze e Pouquinho - Ao Vivo,Dilsinho,0,50
Cartão Postal / Pra Ser Feliz / Um Dia pra Nós Dois / Razão da Minha Vida - Ao Vivo,Di Propósito;Ferrugem,0,51
Brisa da Varanda - Ao Vivo,Doce Encontro,0,51
Amanhã - Ao Vivo,Sorriso Maroto,0,52
Supera / Luz das Estrelas / Ainda É Cedo pra Dizer Bye Bye / Desafio - Ao Vivo,Belo,0,52
Fato Consumado / Quem Muito Quer Nada Tem - Ao Vivo,Tá Na Mente;Vitinho,0,50
Pimpolho - Ao Vivo,Art Popular,0,52
Porradão / Deixa Alagar - Ao Vivo,Mumuzinho,0,52
Raiva Boa de Passar - Ao Vivo,Di Propósito;Tarcísio do Acordeon;Vitor Fernandes,0,53
Sangrando,Gonzaguinha;Ivete Sangalo,1,52
Razão da Minha Vida - Ao Vivo,Belo,0,52
40 Graus / Gamei / Azul Sem Fim / Até o Sol Quis Ver / A Carta - Ao Vivo,Péricles,0,51
Ainda Existe Amor Em Nós,Sorriso Maroto,3,52
Pra Curtir um Pagode / Batucada Boa / Marque um Lugar - Ao Vivo,Grupo Sem Abuso,3,53
Perdeu pra Cerveja - Ao Vivo,Grupo Clareou;Filipe Escandurras,3,50
Bloco Barões: Tá Rocheda / Recairei (Ao Vivo em Goiânia),Kamisa 10,0,52
Reinventar / Pra Ver o Sol Brilhar - Ao Vivo,Belo,0,52
Engano,Sorriso Maroto,0,52
50 Tons - Ao Vivo,Vitinho,0,51
Hoje à Noite,Calcinha Preta,2,52
Esqueça-Me Se For Capaz / Vai Lá em Casa Hoje (Pagode) - Acústico,Sem Reznha,3,51
Fim de Noite,Adryana E A Rapaziada,3,52
Preciso Desse Mel,Grupo Sensação,3,51
Palco - Ao Vivo,Thiaguinho,0,51
Uma História De Amor - Ao Vivo,Thiaguinho,0,51
Por Tão Pouco - Ao Vivo,Exaltasamba,0,52
Eu sou feliz assim - Ao vivo,Ferrugem,0,50
Recado a minha amada,Katinguelê,3,52
Será que é amor - Ao vivo,Arlindo Cruz,0,51
Melhor Eu Ir - Ao Vivo,Péricles,3,49
Chegamos Ao Fim - Ao Vivo,Arlindo Cruz,0,49
Linguagem Dos Olhos,Péricles,0,50
Corda Bamba,Malibu;Lourena;Delacruz,3,50
A Carta - Ao Vivo,Exaltasamba,0,51
Agora Estou Sofrendo,Calcinha Preta;Gusttavo Lima,3,51
Ela Dá Show,Filipe Duarte,3,51
Pega pega (Participação especial de Jojo Maronttinni) - Ao vivo,Imaginasamba;Jojo Maronttinni,0,50
Identidade - Ao vivo,Jorge Aragão,0,50
Mal Acostumado,Péricles,3,48
Vai e Chora - Ao Vivo,Sorriso Maroto,0,49
Derê / Vício / Nuvem - Ao Vivo,Belo,0,49
Hollywood,Dilsinho,3,49
Disfarça,Sorriso Maroto,0,50
Tá Desculpada - Ao Vivo,Vitinho,3,49
Amiga da Minha Mulher / Cilada - Ao Vivo,Péricles,0,49
Encontro Marcado,André Renato,0,50
Lance Livre - Ao vivo,Kamisa 10,3,50
Como Vou Deixar Você?,Calcinha Preta,2,52
Rodovia - Ao Vivo,Vitinho,3,49
Ainda Gosto de Você - Me Espera - Coração Deserto,Sorriso Maroto,0,50
Casal Do Ano (Plutão) - Ao Vivo,Atitude 67,0,51
Além De Tudo / Retalhos De Cetim / Charlie Brown - Live At HSBC Arena/Rio de Janeiro(RJ)-Brazil/2012,Grupo Revelação;Benito Di Paula,0,50
Presentinho - Ao Vivo No Rio De Janeiro / 2019,Guga Nandes,0,51
Doutora 3 - Ao Vivo,Grupo Presença,3,49
Passa Longe do Copo - Ao Vivo No Casa Filtr,Turma do Pagode;Xand Avião,3,49
Reprise - Ao Vivo,Sorriso Maroto,0,50
Tesão a Primeira Vista (Ao Vivo em Goiânia),Kamisa 10,0,51
Capítulos - Ao Vivo,Tá Na Mente,0,49
Segundo plano - Ao vivo,Ferrugem,0,49
Desigual,Tá Na Mente,3,49
Pra Te Conquistar,Pique Novo,3,49
100 Likes - Ao Vivo,Sorriso Maroto;Belo,0,50
Retalhos De Cetim,Benito Di Paula,2,51
Cartão Postal / Pra Ser Feliz / Um Dia pra Nós Dois / Razão da Minha Vida - Ao Vivo,Di Propósito;Ferrugem,0,50
Mais Jovem Mais Bela Mais Linda - Ao Vivo,Thiago Martins,0,48
Nada pra Fazer / Nascente da Paz - Ao Vivo,Vou pro Sereno,0,51
Brilho de Cristal - Ao Vivo,Pixote,3,51
Futuro Prometido - Ao Vivo,Sorriso Maroto,0,50
Puxa Agarra e Beija (feat. Aviões do Forró) - Ao Vivo,Turma do Pagode;Aviões do Forró,0,49
Porta-Retrato,Edson & Hudson,3,52
Alta Estação,Aviões do Forró,3,52
Insensato Destino / Sonho Meu / Judia de Mim / A Pureza da Flor / Malandro Sou Eu - Ao Vivo,Péricles,0,49
"Quem Me Viu, Quem Me Vê",Edson & Hudson,3,51
Um Dia De Domingo - Ao Vivo,Thiaguinho,0,50
Fascinação - Ao Vivo,Thiaguinho;Maria Rita,0,49
Downtown,Anitta;J Balvin,3,72
Eu juro,Ferrugem,3,48
Duvido,Imaginasamba,0,48
Risca Faca,Aviões do Forró,3,50
O Que É o Amor,Arlindo Cruz,0,49
Tão Seu,Raça Negra,3,49
Fumaça,Sudario;Guga Nandes,3,47
Pareço um Menino,Fábio Jr.,1,50
Monalisa,Jorge Vercillo,3,48
Não Tem Hora Nem Lugar,Exaltasamba,0,50
Tomara,Mumuzinho;Matheus & Kauan,3,48
Mineirinho,Só Pra Contrariar,3,49
Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Turma do Pagode;Grupo Menos É Mais,0,48
Telepatia - Ao Vivo,Ferrugem;Thiaguinho,3,49
Eu Apenas Queria Que Você Soubesse,Gonzaguinha,3,50
Tomara / Trovão - Ao Vivo,Mumuzinho;Dilsinho,0,48
Sonhos e Planos,Rodriguinho,3,48
Arco-Íris (feat. Thiaguinho) - Ao Vivo,Vou pro Sereno;Thiaguinho,0,49
É Bom Demais / Outdoor - Ao Vivo,Gigantes do Samba,0,49
Curto Circuito / A Primeira Namorada - Ao Vivo,Mumuzinho;Dilsinho,3,48
Já Deu Pra Notar / Melhor Eu Ir - Ao Vivo,Rodriguinho;Gaab;Mr. Dan;Ferrugem,0,48
